10814;"JAHEN";3;16/6/2019 00:00:00
10815;"MOELK";3;16/6/2019 00:00:00
10816;"HALER";4;17/6/2019 00:00:00
10817;"CHBES";3;17/6/2019 00:00:00
10818;"NISCH";7;18/6/2019 00:00:00
10819;"MICOL";4;18/6/2019 00:00:00
10820;"ALCLE";3;18/6/2019 00:00:00
10821;"PHFRO";1;19/6/2019 00:00:00
10822;"ROHAM";6;19/6/2019 00:00:00
10823;"JEMAN";5;20/6/2019 00:00:00
10824;"REDAN";1;20/6/2019 00:00:00
10825;"ERBEC";1;20/6/2019 00:00:00
10826;"JEBOR";6;23/6/2019 00:00:00
10827;"FAMAR";1;23/6/2019 00:00:00
10828;"GECAU";9;24/6/2019 00:00:00
10829;"GAANT";9;24/6/2019 00:00:00
10830;"CEGRO";4;24/6/2019 00:00:00
10831;"ALDUV";3;25/6/2019 00:00:00
10832;"CÉDAU";5;25/6/2019 00:00:00
10833;"OLLHE";6;26/6/2019 00:00:00
10834;"CEGRO";1;26/6/2019 00:00:00
10835;"PALEC";1;26/6/2019 00:00:00
10836;"CHLEC";7;27/6/2019 00:00:00
10837;"JEHOU";9;27/6/2019 00:00:00
10838;"RARAB";3;30/6/2019 00:00:00
10839;"CEGRO";3;30/6/2019 00:00:00
10840;"RARAB";4;30/6/2019 00:00:00
10841;"MIGAL";5;2/6/2019 00:00:00
10842;"CHGRA";1;2/6/2019 00:00:00
10843;"JAHEN";4;2/6/2019 00:00:00
10844;"BETIZ";5;2/6/2019 00:00:00
10845;"ARBLA";3;2/6/2019 00:00:00
10846;"MIGAL";6;3/6/2019 00:00:00
10847;"MOELK";4;3/6/2019 00:00:00
10848;"CHNIE";7;4/6/2019 00:00:00
10849;"CHBES";9;4/6/2019 00:00:00
10850;"JAHEN";1;4/6/2019 00:00:00
10851;"CHDUD";5;7/6/2019 00:00:00
10852;"ALCLE";4;7/6/2019 00:00:00
10853;"NOBEL";9;8/6/2019 00:00:00
10854;"CHLEC";3;8/6/2019 00:00:00
10855;"PILED";3;8/6/2019 00:00:00
10856;"SEADI";3;9/6/2019 00:00:00
10857;"JEHOU";6;9/6/2019 00:00:00
10858;"JUBOY";7;10/6/2019 00:00:00
10859;"ERDEB";1;10/6/2019 00:00:00
10860;"JEHER";3;10/6/2019 00:00:00
10861;"CHLAB";4;11/6/2019 00:00:00
10862;"ANLER";7;11/6/2019 00:00:00
10863;"NAROU";4;14/6/2019 00:00:00
10864;"CLHAL";4;14/6/2019 00:00:00
10865;"ARBLA";9;14/6/2019 00:00:00
10866;"JEHOU";5;15/6/2019 00:00:00
10867;"CHROU";6;15/6/2019 00:00:00
10868;"PABEL";7;16/6/2019 00:00:00
10869;"MAEUS";5;16/6/2019 00:00:00
10870;"DELE ";5;16/6/2019 00:00:00
10871;"FAMAR";9;17/6/2019 00:00:00
10872;"JELEC";5;17/6/2019 00:00:00
10873;"FRLAN";4;18/6/2019 00:00:00
10874;"JELEC";5;18/6/2019 00:00:00
10875;"JEHOU";4;18/6/2019 00:00:00
10876;"FAMAR";7;21/6/2019 00:00:00
10877;"CHDUD";1;21/6/2019 00:00:00
10878;"ARBLA";4;22/6/2019 00:00:00
10879;"FRLAN";3;22/6/2019 00:00:00
10880;"REDAN";7;22/6/2019 00:00:00
10881;"MICOL";4;23/6/2019 00:00:00
10882;"MOELK";4;23/6/2019 00:00:00
10883;"CHROU";9;24/6/2019 00:00:00
10884;"PALER";4;24/6/2019 00:00:00
10885;"MIGAL";6;24/6/2019 00:00:00
10886;"DAMIC";1;25/6/2019 00:00:00
10887;"SAJOU";10;25/6/2019 00:00:00
10888;"JELEC";1;28/6/2019 00:00:00
10889;"ALCLE";9;28/6/2019 00:00:00
10890;"MABON";7;28/6/2019 00:00:00
10891;"ANLER";7;29/6/2019 00:00:00
10892;"YATAN";4;29/6/2019 00:00:00
10893;"CHBES";9;30/6/2019 00:00:00
10894;"MOELK";1;30/6/2019 00:00:00
10895;"CHLEC";3;30/6/2019 00:00:00
10896;"YATAN";7;30/6/2019 00:00:00
10897;"ERSWE";3;30/6/2019 00:00:00
10898;"RIDAB";4;2/6/2019 00:00:00
10899;"JEMAN";5;2/6/2019 00:00:00
10900;"YAKAL";1;2/6/2019 00:00:00
10901;"NAROU";4;4/6/2019 00:00:00
10902;"REDAN";1;4/6/2019 00:00:00
10903;"DAMIC";3;5/6/2019 00:00:00
10904;"CHLAB";3;5/6/2019 00:00:00
10905;"YAKAL";9;5/6/2019 00:00:00
10906;"DELE ";4;6/6/2019 00:00:00
10907;"MAFER";6;6/6/2019 00:00:00
10908;"DACOU";4;7/6/2019 00:00:00
10909;"ALDUV";1;7/6/2019 00:00:00
10910;"FRLAN";1;7/6/2019 00:00:00
10911;"JELEC";3;7/6/2019 00:00:00
10912;"ERSWE";10;7/6/2019 00:00:00
10913;"PABEL";4;7/6/2019 00:00:00
10914;"PABEL";6;8/6/2019 00:00:00
10915;"CHGRA";11;8/6/2019 00:00:00
10916;"GECAU";1;8/6/2019 00:00:00
10917;"LODUR";4;11/6/2019 00:00:00
10918;"GESEF";3;11/6/2019 00:00:00
10919;"RARAB";12;11/6/2019 00:00:00
10920;"CLHAL";4;12/6/2019 00:00:00
10921;"ZOHED";1;12/6/2019 00:00:00
10922;"DAMIC";5;12/6/2019 00:00:00
10923;"CÉDAU";7;12/6/2019 00:00:00
10924;"JEHOU";3;13/6/2019 00:00:00
10925;"DAMIC";3;13/6/2019 00:00:00
10926;"MALAZ";4;13/6/2019 00:00:00
10927;"JUBOY";4;14/6/2019 00:00:00
10928;"SAJOU";1;14/6/2019 00:00:00
10929;"ERDEB";6;14/6/2019 00:00:00
10930;"MIGAL";4;15/6/2019 00:00:00
10931;"ERDUR";4;15/6/2019 00:00:00
10932;"FAMAR";11;15/6/2019 00:00:00
10933;"GAANT";6;15/6/2019 00:00:00
10934;"ANLER";3;18/6/2019 00:00:00
10935;"YAKAL";4;18/6/2019 00:00:00
10936;"HALER";3;18/6/2019 00:00:00
10937;"MICOL";7;19/6/2019 00:00:00
10938;"ARBLA";3;19/6/2019 00:00:00
10939;"NISCH";1;19/6/2019 00:00:00
10940;"FAMAR";12;20/6/2019 00:00:00
10941;"MOELK";7;20/6/2019 00:00:00
10942;"DACOU";9;20/6/2019 00:00:00
10943;"SYBEL";4;20/6/2019 00:00:00
10944;"GESEF";6;21/6/2019 00:00:00
10945;"CECHA";4;21/6/2019 00:00:00
10946;"ZOHED";1;21/6/2019 00:00:00
10947;"SYBEL";3;22/6/2019 00:00:00
10948;"JELEC";3;22/6/2019 00:00:00
10949;"GESEF";3;22/6/2019 00:00:00
10950;"NISCH";1;25/6/2019 00:00:00
10951;"ERDUR";9;25/6/2019 00:00:00
10952;"PALEC";1;25/6/2019 00:00:00
10953;"CLHAL";9;25/6/2019 00:00:00
10954;"RARAB";5;26/6/2019 00:00:00
10955;"REDAN";1;26/6/2019 00:00:00
10956;"NOBEL";6;26/6/2019 00:00:00
10957;"NAROU";3;27/6/2019 00:00:00
10958;"RIDAB";7;27/6/2019 00:00:00
10959;"BRLEH";6;27/6/2019 00:00:00
10960;"NAROU";3;28/6/2019 00:00:00
10961;"PABEL";4;28/6/2019 00:00:00
10962;"ARBLA";5;28/6/2019 00:00:00
10963;"LOHUE";9;28/6/2019 00:00:00
10964;"MAFER";3;30/6/2019 00:00:00
10965;"PILED";6;29/6/2019 00:00:00
10966;"SYLEJ";4;29/6/2019 00:00:00
10967;"DIGOM";4;2/6/2019 00:00:00
10968;"CHLEC";1;2/6/2019 00:00:00
10969;"PAMAR";1;2/6/2019 00:00:00
10970;"JALES";9;2/6/2019 00:00:00
10971;"JEHER";5;2/6/2019 00:00:00
10972;"JUBOY";4;2/6/2019 00:00:00
10973;"JUBOY";6;2/6/2019 00:00:00
10974;"PHFRO";3;3/6/2019 00:00:00
10975;"GESEF";1;3/6/2019 00:00:00
10976;"NAROU";1;3/6/2019 00:00:00
10977;"REDAN";6;4/6/2019 00:00:00
10978;"YATAN";9;4/6/2019 00:00:00
10979;"CHLEC";7;4/6/2019 00:00:00
10980;"REDAN";4;5/6/2019 00:00:00
10981;"DAMIC";1;5/6/2019 00:00:00
10982;"GESEF";6;5/6/2019 00:00:00
10983;"MOELK";7;5/6/2019 00:00:00
10984;"MOELK";1;8/6/2019 00:00:00
10985;"ERSWE";9;8/6/2019 00:00:00
10986;"RIDAB";9;8/6/2019 00:00:00
10987;"DIDAL";14;9/6/2019 00:00:00
10988;"ALCLE";3;9/6/2019 00:00:00
10989;"BEAVI";10;9/6/2019 00:00:00
10990;"CHLEC";11;10/6/2019 00:00:00
10991;"ARBLA";1;10/6/2019 00:00:00
10992;"BEGAL";1;10/6/2019 00:00:00
10993;"REDAN";7;10/6/2019 00:00:00
10994;"ZOHED";12;11/6/2019 00:00:00
10995;"SORET";1;11/6/2019 00:00:00
10996;"ARBLA";4;11/6/2019 00:00:00
10997;"JEMAN";12;12/6/2019 00:00:00
10998;"DELE ";11;12/6/2019 00:00:00
10999;"OLLHE";6;12/6/2019 00:00:00
11000;"ALCLE";1;15/6/2019 00:00:00
11001;"REDAN";3;15/6/2019 00:00:00
11002;"MOELK";4;15/6/2019 00:00:00
11003;"CHGAS";3;15/6/2019 00:00:00
11004;"YATAN";3;16/6/2019 00:00:00
11005;"FRLAN";4;16/6/2019 00:00:00
11006;"HALER";3;16/6/2019 00:00:00
11007;"VIVAN";1;17/6/2019 00:00:00
11008;"CHLEC";7;17/6/2019 00:00:00
11009;"JELEC";5;17/6/2019 00:00:00
11010;"DACOU";6;18/6/2019 00:00:00
11011;"PALEC";3;18/6/2019 00:00:00
11012;"ERDEB";1;18/6/2019 00:00:00
11013;"LODUR";7;18/6/2019 00:00:00
11014;"RARAB";10;19/6/2019 00:00:00
11015;"ALDUV";9;19/6/2019 00:00:00
11016;"CLHAL";9;19/6/2019 00:00:00
11017;"CHLEC";9;22/6/2019 00:00:00
11018;"CHROU";4;22/6/2019 00:00:00
11019;"GECAU";6;22/6/2019 00:00:00
11020;"OLLHE";11;23/6/2019 00:00:00
11021;"ARBLA";3;23/6/2019 00:00:00
11022;"DAMIC";9;23/6/2019 00:00:00
11023;"SYBEL";1;23/6/2019 00:00:00
11024;"DIDAL";4;24/6/2019 00:00:00
11025;"CLJAN";6;24/6/2019 00:00:00
11026;"LEHOS";4;24/6/2019 00:00:00
11027;"GESEF";1;25/6/2019 00:00:00
11028;"CHBES";12;25/6/2019 00:00:00
11029;"SYLEJ";4;25/6/2019 00:00:00
11030;"MOELK";7;26/6/2019 00:00:00
11031;"MOELK";6;26/6/2019 00:00:00
11032;"CHLAB";1;26/6/2019 00:00:00
11033;"ERDUR";7;26/6/2019 00:00:00
11034;"PILED";3;29/6/2019 00:00:00
11035;"MIGAL";3;29/6/2019 00:00:00
11036;"ERBEC";4;29/6/2019 00:00:00
11037;"JELEC";7;30/6/2019 00:00:00
11038;"MIGAL";1;30/6/2019 00:00:00
11039;"RARAB";1;10/6/2019 00:00:00
11040;"HALER";4;2/6/2019 00:00:00
11041;"SYLEJ";3;2/6/2019 00:00:00
11042;"PAMAR";4;2/6/2019 00:00:00
11043;"MAFER";5;2/6/2019 00:00:00
11044;"DELE ";4;2/6/2019 00:00:00
11045;"GESEF";6;2/6/2019 00:00:00
11046;"PAJAL";5;2/6/2019 00:00:00
11047;"DIDAL";7;3/6/2019 00:00:00
11048;"GESEF";7;3/6/2019 00:00:00
11049;"BRLEH";3;3/6/2019 00:00:00
11050;"REDAN";6;6/6/2019 00:00:00
11051;"CÉDAU";7;6/6/2019 00:00:00
11052;"DAMIC";3;6/6/2019 00:00:00
11053;"BETIZ";5;6/6/2019 00:00:00
11054;"MICOL";9;7/6/2019 00:00:00
11055;"NAROU";7;7/6/2019 00:00:00
11056;"DIDAL";7;7/6/2019 00:00:00
11057;"RIDAN";3;8/6/2019 00:00:00
11058;"NOBEL";9;8/6/2019 00:00:00
11059;"CHDUD";6;8/6/2019 00:00:00
11060;"LEHOS";7;9/6/2019 00:00:00
11061;"HALER";4;9/6/2019 00:00:00
11062;"DACOU";4;9/6/2019 00:00:00
11063;"ERSWE";3;9/6/2019 00:00:00
11064;"MOELK";1;10/6/2019 00:00:00
11065;"JEMAN";10;10/6/2019 00:00:00
11066;"CHLAB";7;10/6/2019 00:00:00
11067;"ERBEC";1;13/6/2019 00:00:00
11068;"PABEL";11;13/6/2019 00:00:00
11069;"CHGRA";1;13/6/2019 00:00:00
11070;"ANLER";9;14/6/2019 00:00:00
11071;"JEMAN";1;14/6/2019 00:00:00
11072;"CHLEC";4;14/6/2019 00:00:00
11073;"SORET";10;14/6/2019 00:00:00
11074;"OLFER";7;15/6/2019 00:00:00
11075;"ERDUR";12;15/6/2019 00:00:00
11076;"FAMAR";4;15/6/2019 00:00:00
11077;"ALCLE";1;15/6/2019 00:00:00
11078;"JEHOU";11;11/6/2019 00:00:00
11079;"JEBOR";7;24/6/2019 00:00:00
11080;"JEMAN";3;13/6/2019 00:00:00
11081;"FRMIC";1;25/6/2019 00:00:00
11082;"JEHOU";13;8/6/2019 00:00:00
21330;"MAHEN";5;15/7/2019 00:00:00
21331;"DIGOM";6;15/7/2019 00:00:00
21332;"DAMIC";4;18/7/2019 00:00:00
21333;"JAHEN";3;18/7/2019 00:00:00
21334;"MIGAL";4;19/7/2019 00:00:00
21335;"DAMIC";3;20/7/2019 00:00:00
21336;"SYLEJ";5;21/7/2019 00:00:00
21337;"ERDUR";9;23/7/2019 00:00:00
21338;"YAKAL";3;25/7/2019 00:00:00
21339;"NAROU";4;26/7/2019 00:00:00
21340;"CHLEC";1;27/7/2019 00:00:00
21341;"JELAZ";4;28/7/2019 00:00:00
21342;"OLLHE";4;29/7/2019 00:00:00
21343;"BEAVI";4;29/7/2019 00:00:00
21344;"ALCLE";10;1/7/2019 00:00:00
21345;"CHLEC";9;4/7/2019 00:00:00
21346;"REDAN";6;3/7/2019 00:00:00
21347;"JEBOR";10;4/7/2019 00:00:00
21348;"CLJAN";3;5/7/2019 00:00:00
21349;"ERDEB";4;8/7/2019 00:00:00
21350;"THLOP";12;9/7/2019 00:00:00
21351;"CHLAB";5;10/7/2019 00:00:00
21352;"CLJAN";1;11/7/2019 00:00:00
21353;"PHFRO";6;11/7/2019 00:00:00
21354;"ALCLE";6;12/7/2019 00:00:00
21355;"ARBLA";3;15/7/2019 00:00:00
21356;"MAHEN";6;16/7/2019 00:00:00
21357;"NISCH";1;17/7/2019 00:00:00
21358;"CHGRA";11;18/7/2019 00:00:00
21359;"CECHA";10;19/7/2019 00:00:00
21360;"JEHOU";9;22/7/2019 00:00:00
21361;"ANLER";7;23/7/2019 00:00:00
21362;"JEHOU";6;24/7/2019 00:00:00
21363;"LODUR";4;24/7/2019 00:00:00
21364;"LODUR";4;25/7/2019 00:00:00
21365;"JEMAN";3;26/7/2019 00:00:00
21366;"ANLER";4;29/7/2019 00:00:00
21367;"ARBLA";1;30/7/2019 00:00:00
21368;"ARBLA";5;31/7/2019 00:00:00
21369;"CHDUD";4;1/7/2019 00:00:00
21370;"DACOU";4;2/7/2019 00:00:00
21371;"SYBEL";7;5/7/2019 00:00:00
21372;"PAMAR";3;6/7/2019 00:00:00
21373;"BEAVI";6;6/7/2019 00:00:00
21374;"CEGRO";1;7/7/2019 00:00:00
21375;"CHGRA";1;8/7/2019 00:00:00
21376;"ALCLE";4;9/7/2019 00:00:00
21377;"MAHEN";1;12/7/2019 00:00:00
21378;"JEMAN";6;13/7/2019 00:00:00
21379;"JEBOR";5;15/7/2019 00:00:00
21380;"ERSWE";6;15/7/2019 00:00:00
21381;"CHDUD";4;16/7/2019 00:00:00
21382;"NISCH";12;19/7/2019 00:00:00
21383;"PAJAL";11;19/7/2019 00:00:00
21384;"MIGAL";4;20/7/2019 00:00:00
21385;"JELEC";7;21/7/2019 00:00:00
21386;"CHGRA";1;22/7/2019 00:00:00
21387;"PILED";10;23/7/2019 00:00:00
21388;"LODUR";1;26/7/2019 00:00:00
21389;"CHROU";9;27/7/2019 00:00:00
21390;"MALAZ";7;28/7/2019 00:00:00
21391;"ERSWE";3;1/7/2019 00:00:00
21392;"BEGAL";7;2/7/2019 00:00:00
21393;"CHBOT";1;2/7/2019 00:00:00
21394;"PAJAL";6;5/7/2019 00:00:00
21395;"ARBLA";5;6/7/2019 00:00:00
21396;"ALCLE";1;7/7/2019 00:00:00
21397;"GAANT";4;8/7/2019 00:00:00
21398;"ALCLE";1;9/7/2019 00:00:00
21399;"CHROU";6;12/7/2019 00:00:00
21400;"GAANT";4;13/7/2019 00:00:00
21401;"CHGRA";7;15/7/2019 00:00:00
21402;"CLJAN";5;15/7/2019 00:00:00
21403;"GAANT";3;15/7/2019 00:00:00
21404;"SORET";7;16/7/2019 00:00:00
21405;"CHBES";4;19/7/2019 00:00:00
21406;"MOELK";9;19/7/2019 00:00:00
21407;"CHBES";1;21/7/2019 00:00:00
21408;"JALES";4;22/7/2019 00:00:00
21409;"REDAN";3;23/7/2019 00:00:00
21410;"LOHUE";4;26/7/2019 00:00:00
21411;"PHFRO";4;27/7/2019 00:00:00
21412;"JEMAN";3;28/7/2019 00:00:00
21413;"FAMAR";9;28/7/2019 00:00:00
21414;"JÉBAZ";3;29/7/2019 00:00:00
21415;"CLJAN";5;30/7/2019 00:00:00
21416;"JAHEN";1;2/7/2019 00:00:00
21417;"ERSWE";7;3/7/2019 00:00:00
21418;"VIVAN";7;4/7/2019 00:00:00
21419;"ERDEB";4;5/7/2019 00:00:00
21420;"PILED";4;6/7/2019 00:00:00
21421;"JÉBAZ";1;9/7/2019 00:00:00
21422;"FAMAR";1;10/7/2019 00:00:00
21423;"OLFER";7;10/7/2019 00:00:00
21424;"ERDEB";4;11/7/2019 00:00:00
21425;"ANLER";4;12/7/2019 00:00:00
21426;"CHLAB";4;13/7/2019 00:00:00
21427;"ARBLA";3;16/7/2019 00:00:00
21428;"ALCLE";3;17/7/2019 00:00:00
21429;"ALAUV";4;18/7/2019 00:00:00
21430;"PAJAL";4;19/7/2019 00:00:00
21431;"PHFRO";7;20/7/2019 00:00:00
21432;"CÉDAU";6;23/7/2019 00:00:00
21433;"CHLEC";1;23/7/2019 00:00:00
21434;"LOHUE";3;24/7/2019 00:00:00
21435;"BETIZ";7;25/7/2019 00:00:00
21436;"SORET";4;26/7/2019 00:00:00
21437;"CLHAL";6;27/7/2019 00:00:00
21438;"PAJAL";6;30/7/2019 00:00:00
21439;"JEMAN";1;1/7/2019 00:00:00
21440;"CÉDAU";5;2/7/2019 00:00:00
21441;"MAEUS";5;3/7/2019 00:00:00
21442;"JEBOR";4;4/7/2019 00:00:00
21443;"ARBLA";1;4/7/2019 00:00:00
21444;"FAMAR";3;7/7/2019 00:00:00
21445;"ERBEC";4;8/7/2019 00:00:00
21446;"DIDAL";1;8/7/2019 00:00:00
21447;"SEADI";3;9/7/2019 00:00:00
21448;"SAJOU";5;10/7/2019 00:00:00
21449;"ZOHED";3;10/7/2019 00:00:00
21450;"CHLEC";4;11/7/2019 00:00:00
21451;"PHFRO";3;15/7/2019 00:00:00
21452;"SYLEJ";5;15/7/2019 00:00:00
21453;"CÉDAU";9;15/7/2019 00:00:00
21454;"PABEL";3;16/7/2019 00:00:00
21455;"ERSWE";4;17/7/2019 00:00:00
21456;"DELE ";1;17/7/2019 00:00:00
21457;"PASAU";4;18/7/2019 00:00:00
21458;"JÉBAZ";4;21/7/2019 00:00:00
21459;"MAEUS";4;21/7/2019 00:00:00
21460;"REDAN";10;22/7/2019 00:00:00
21461;"BEAVI";9;23/7/2019 00:00:00
21462;"ERSWE";6;24/7/2019 00:00:00
21463;"JEMAN";10;24/7/2019 00:00:00
21464;"CHLEC";3;25/7/2019 00:00:00
21465;"CLHAL";4;28/7/2019 00:00:00
21466;"JEHOU";12;28/7/2019 00:00:00
21467;"PHFRO";5;29/7/2019 00:00:00
21468;"ALAUV";1;30/7/2019 00:00:00
21469;"ALDUV";6;30/7/2019 00:00:00
21470;"MAEUS";6;31/7/2019 00:00:00
21471;"GESEF";3;1/7/2019 00:00:00
21472;"CHLEC";6;4/7/2019 00:00:00
21473;"ERBEC";1;4/7/2019 00:00:00
21474;"BETIZ";11;5/7/2019 00:00:00
21475;"MOELK";10;6/7/2019 00:00:00
21476;"PASAU";9;6/7/2019 00:00:00
21477;"NAROU";7;7/7/2019 00:00:00
21478;"ERDEB";6;8/7/2019 00:00:00
21479;"VIVAN";4;8/7/2019 00:00:00
21480;"MOELK";4;11/7/2019 00:00:00
21481;"ZOHED";3;12/7/2019 00:00:00
21482;"DIDAL";4;13/7/2019 00:00:00
21483;"ALCLE";1;13/7/2019 00:00:00
21484;"CHLEC";5;15/7/2019 00:00:00
21485;"CHLEC";4;15/7/2019 00:00:00
21486;"NISCH";4;15/7/2019 00:00:00
21487;"RARAB";7;18/7/2019 00:00:00
21488;"PABEL";3;19/7/2019 00:00:00
21489;"OLLHE";6;19/7/2019 00:00:00
21490;"CHBON";1;20/7/2019 00:00:00
21491;"RIDAB";1;21/7/2019 00:00:00
21492;"GESEF";4;22/7/2019 00:00:00
21493;"GESEF";1;22/7/2019 00:00:00
21494;"CLJAN";6;25/7/2019 00:00:00
21495;"CÉDAU";5;26/7/2019 00:00:00
21496;"ALAUV";6;26/7/2019 00:00:00
21497;"PASAU";4;27/7/2019 00:00:00
21498;"CLJAN";12;28/7/2019 00:00:00
21499;"OLFER";11;28/7/2019 00:00:00
21500;"ARBLA";4;29/7/2019 00:00:00
21501;"ERDUR";7;2/7/2019 00:00:00
21502;"YAKAL";1;3/7/2019 00:00:00
21503;"BEAVI";10;3/7/2019 00:00:00
21504;"LEHOS";1;4/7/2019 00:00:00
21505;"BRLEH";9;5/7/2019 00:00:00
21506;"JÉBAZ";7;5/7/2019 00:00:00
21507;"CÉDAU";3;6/7/2019 00:00:00
21508;"SAJOU";7;9/7/2019 00:00:00
21509;"BETIZ";1;9/7/2019 00:00:00
21510;"DACOU";6;10/7/2019 00:00:00
21511;"ERSWE";5;11/7/2019 00:00:00
21512;"CHLEC";1;12/7/2019 00:00:00
21513;"GESEF";4;12/7/2019 00:00:00
21514;"PHFRO";1;13/7/2019 00:00:00
21515;"VIVAN";6;16/7/2019 00:00:00
21516;"REDAN";4;16/7/2019 00:00:00
21517;"CHNIE";7;17/7/2019 00:00:00
21518;"JEBOR";5;18/7/2019 00:00:00
21519;"CLJAN";3;18/7/2019 00:00:00
21520;"DIGOM";7;19/7/2019 00:00:00
21521;"JÉBAZ";4;20/7/2019 00:00:00
21522;"MOELK";9;23/7/2019 00:00:00
21523;"PILED";1;23/7/2019 00:00:00
21524;"CHLEC";4;24/7/2019 00:00:00
21525;"DACOU";3;25/7/2019 00:00:00
21526;"JEHOU";4;25/7/2019 00:00:00
21527;"JEHOU";4;26/7/2019 00:00:00
21528;"DIGOM";3;27/7/2019 00:00:00
21529;"CHDUD";9;27/7/2019 00:00:00
21530;"GECAU";3;30/7/2019 00:00:00
21531;"JEBOR";5;31/7/2019 00:00:00
21532;"JAHEN";1;1/7/2019 00:00:00
21533;"ARBLA";7;1/7/2019 00:00:00
21534;"MOELK";7;2/7/2019 00:00:00
21535;"CLHAL";4;3/7/2019 00:00:00
21536;"CÉDAU";4;3/7/2019 00:00:00
21537;"CLJAN";1;6/7/2019 00:00:00
21538;"CHBES";1;7/7/2019 00:00:00
21539;"CHBES";7;7/7/2019 00:00:00
21540;"MIGAL";4;8/7/2019 00:00:00
21541;"JAHEN";4;9/7/2019 00:00:00
21542;"REDAN";4;10/7/2019 00:00:00
21543;"JEMAN";3;10/7/2019 00:00:00
21544;"CHNIE";3;13/7/2019 00:00:00
21545;"MIGAL";4;15/7/2019 00:00:00
21546;"LOHUE";4;15/7/2019 00:00:00
21547;"ZOHED";7;15/7/2019 00:00:00
21548;"PAMAR";6;16/7/2019 00:00:00
21549;"NISCH";1;16/7/2019 00:00:00
21550;"CHBES";3;17/7/2019 00:00:00
21551;"CHLAB";7;20/7/2019 00:00:00
21552;"FAMAR";4;21/7/2019 00:00:00
21553;"SYBEL";6;21/7/2019 00:00:00
21554;"MAEUS";6;22/7/2019 00:00:00
21555;"GAANT";1;23/7/2019 00:00:00
21556;"SORET";5;23/7/2019 00:00:00
21557;"MIGAL";5;24/7/2019 00:00:00
21558;"NAROU";4;27/7/2019 00:00:00
21559;"VIVAN";1;27/7/2019 00:00:00
21560;"JAHEN";3;28/7/2019 00:00:00
21561;"ALCLE";4;29/7/2019 00:00:00
21562;"CHBON";1;30/7/2019 00:00:00
21563;"CHDUD";3;30/7/2019 00:00:00
21564;"SELAU";5;31/7/2019 00:00:00
21565;"CHLAB";7;3/7/2019 00:00:00
21566;"SYBEL";3;3/7/2019 00:00:00
21567;"RARAB";4;4/7/2019 00:00:00
21568;"NAROU";1;5/7/2019 00:00:00
21569;"PABEL";11;5/7/2019 00:00:00
21570;"ERDEB";12;6/7/2019 00:00:00
21571;"BETIZ";6;7/7/2019 00:00:00
21572;"NAROU";7;10/7/2019 00:00:00
21573;"LOHUE";1;10/7/2019 00:00:00
21574;"GESEF";3;11/7/2019 00:00:00
21575;"CÉDAU";4;12/7/2019 00:00:00
21576;"PAMAR";4;12/7/2019 00:00:00
21577;"VIGUI";3;13/7/2019 00:00:00
21578;"CEGRO";7;15/7/2019 00:00:00
21579;"ANLER";7;15/7/2019 00:00:00
21580;"NAROU";3;17/7/2019 00:00:00
21581;"JEMAN";4;18/7/2019 00:00:00
21582;"CÉDAU";6;19/7/2019 00:00:00
21583;"NOBEL";9;19/7/2019 00:00:00
21584;"SORET";4;20/7/2019 00:00:00
21585;"ERSWE";6;21/7/2019 00:00:00
21586;"CHLAB";4;21/7/2019 00:00:00
21587;"JÉBAZ";3;24/7/2019 00:00:00
21588;"CHBES";9;25/7/2019 00:00:00
21589;"SEADI";7;25/7/2019 00:00:00
21590;"OLLHE";1;26/7/2019 00:00:00
21591;"NOBEL";4;27/7/2019 00:00:00
21592;"MOELK";6;28/7/2019 00:00:00
21593;"FAMAR";4;28/7/2019 00:00:00
21594;"ALAUV";7;1/7/2019 00:00:00
21595;"PAJAL";7;2/7/2019 00:00:00
21596;"CHLEC";3;2/7/2019 00:00:00
21597;"ARBLA";5;3/7/2019 00:00:00
21598;"ERSWE";6;4/7/2019 00:00:00
21599;"RIDAN";3;4/7/2019 00:00:00
21600;"CHGRA";4;5/7/2019 00:00:00
21601;"SYLEJ";6;8/7/2019 00:00:00
21602;"ALDUV";7;9/7/2019 00:00:00
21603;"MICOL";7;9/7/2019 00:00:00
21604;"ANLER";4;10/7/2019 00:00:00
21605;"MAEUS";7;11/7/2019 00:00:00
21606;"JEHOU";1;11/7/2019 00:00:00
21607;"FAMAR";1;12/7/2019 00:00:00
21608;"CLJAN";4;15/7/2019 00:00:00
21609;"ARBLA";7;15/7/2019 00:00:00
21610;"HALER";6;16/7/2019 00:00:00
21611;"YATAN";5;17/7/2019 00:00:00
21612;"BETIZ";3;18/7/2019 00:00:00
21613;"RIDAB";7;18/7/2019 00:00:00
21614;"DIDAL";7;19/7/2019 00:00:00
21615;"REDAN";9;22/7/2019 00:00:00
21616;"ANLER";10;22/7/2019 00:00:00
21617;"SEADI";4;23/7/2019 00:00:00
21618;"ANLER";3;24/7/2019 00:00:00
21619;"ERDUR";1;24/7/2019 00:00:00
21620;"SYBEL";9;25/7/2019 00:00:00
21621;"SYBEL";6;26/7/2019 00:00:00
21622;"ARBLA";3;29/7/2019 00:00:00
21623;"DAMIC";12;29/7/2019 00:00:00
21624;"CHBES";1;30/7/2019 00:00:00
21625;"JEMAN";3;31/7/2019 00:00:00
21626;"CHROU";4;31/7/2019 00:00:00
21627;"SELAU";4;1/7/2019 00:00:00
